0,0134878043023256    -1,03136459686047
0,0169191925581395    -1,03136637110465
0,0207249463372093    -1,03490066552326
0,024986680872093    -1,03547552063954
0,0296369748837209    -1,03247527372093
0,0340388747093023    -1,03342449436047
0,0392675723255814    -1,03408628744186
0,044058031627907    -1,03495211860465
0,0488484909302326    -1,03586585436047
0,053402975755814    -1,03665361877907
0,0580248818604651    -1,04010274947674
0,0626414652325581    -1,03772526226744
0,0672722425581395    -1,03928659715116
0,0718089849418605    -1,04018613895349
0,0763102424418605    -1,04103955040698
0,0811858654651163    -1,04294686290698
0,0863347220930233    -1,04347558767442
0,0913540588953488    -1,04004242517442
0,0965224322093023    -1,04468207372093
0,101678385813954    -1,04547870936047
0,106591267965116    -1,04540773959302
0,111246884709302    -1,04171553744186
0,115590234476744    -1,04227265011628
0,120135848081395    -1,04501918011628
0,124095961104651    -1,0457164580814
0,127678160116279    -1,04672955151163
0,131217777267442    -1,04699746238372
0,134707715581395    -1,04989480313954
0,138061037093023    -1,04507418168605
0,141854371162791    -1,05068256755814
0,145523508139535    -1,05104451337209
0,149174902674419    -1,04731150360465
0,152702100116279    -1,04745699162791
0,156066067093023    -1,0480549119186
0,160386351686047    -1,04861379883721
0,164997612325581    -1,04936962686047
0,170414379825581    -1,05008819575581
0,175483395465116    -1,05447235313954
0,180470795872093    -1,05446170767442
0,184278323895349    -1,05037739755814
0,187345992093023    -1,0528116605814
0,189620573139535    -1,05322860796512
0,191183682267442    -1,05665999622093
0,19338374505814    -1,0547438125
0,196179953895349    -1,05459655023256
0,198513085    -1,05743711517442
0,199925383372093    -1,0544138030814
0,201170902790698    -1,05582077872093
-0,000922606976744186    -0,000801958372093023
0,00259571924418605    -0,000580177848837209
0,00504595046511628    -0,000502111104651163
0,00782264261627907    -0,000447109534883721
0,0111564474418605    -0,000434689825581395
0,0150136543023256    -0,000356623081395349
0,0189773158139535    -0,00029984726744186
0,0226162906395349    -0,000303395755813953
0,0261488108139535    -0,000246619941860465
0,0303431240697674    -0,000235974476744186
0,0341293611627907    -0,00011710011627907
0,0377736587209302    -0,000136616802325581
0,0412653712790698    -6,9195523255814E-5
0,0447712777906977    8,87122093023256E-5
0,0478389459883721    9,04864534883721E-5
0,050736286744186    -8,87122093023256E-6
0,0533391029651163    7,80667441860465E-5
0,055996920755814    0,000204038081395349
0,058594414244186    0,000145488023255814
0,0609009316860465    0,000321138197674419
0,0630371216860465    0,000255491162790698
0,0649799190697674    0,000354848837209302
0,0670823984302326    0,000276782093023256
0,0691369731976744    0,000372591279069767
0,0710992872674419    0,000317589709302326
0,0733454804069767    0,000369042790697674
0,0757886146511628    0,000390333720930233
0,0779425470930233    0,000564209651162791
0,0802277736046512    0,000624533953488372
0,083008014244186    0,000661793081395349
0,085598410755814    0,000583726337209302
0,087967026744186    0,000665341569767442
0,0907614613372093    0,000660018837209302
0,0936747702906977    0,000743408313953488
0,0967726006395349    0,00069195523255814
0,0996149398255814    0,00084454023255814
0,102341953139535    0,000887122093023256
0,10511332255814    0,000821475058139535
0,107849207093023    0,00087470238372093
0,110703965988372    0,000906638779069767
0,113468238430233    0,000883573604651163
0,1159646    0,000935026686046512
0,118831778604651    0,00103793284883721
0,121393787209302    0,00104680406976744
0,124099509593023    0,00103261011627907
0,126876201744186    0,00107696622093023
0,129489663430233    0,00112309656976744
0,132056994767442    0,00110357988372093
0,134746748953488    0,00110712837209302
0,137415212209302    0,00118519511627907
0,140429653081395    0,00122068
0,143440545465116    0,0011976148255814
0,146708703255814    0,00127213308139535
0,150626234418605    0,00126148761627907
0,155512502906977    0,00142826656976744
0,161241537383721    0,00143713779069767
0,166120708895349    0,00145133174418605
0,170565190581395    0,00155068941860465
0,174984832848837    0,00159149703488372
0,179324634127907    0,00161988494186047
0,183762018837209    0,00171924261627907
0,187935041162791    0,00181150331395349
0,191118035232558    0,00180085784883721
0,194916692034884    0,00179198662790698
0,197661447790698    0,00179553511627907
0,199394884360465    0,00184698819767442
0,20040265505814    0,00189844127906977
0,201486718255814    0,00199425046511628
-0,201671239651163    -0,00312621825581395
-0,200537497616279    -0,00322025319767442
-0,19875970494186    -0,00316702587209302
-0,196108984127907    -0,00317412284883721
-0,193635687732558    -0,00313508947674419
-0,191162391337209    -0,00311379854651163
-0,189377501686047    -0,00314041220930233
-0,188172789883721    -0,00313863796511628
-0,18654403372093    -0,00307121668604651
-0,184656237906977    -0,00306589395348837
-0,182342623488372    -0,00296121354651163
-0,179911908953488    -0,00295411656976744
-0,176911662034884    -0,00296653627906977
-0,174214810872093    -0,00286540436046512
-0,171624414360465    -0,00290976046511628
-0,168794494883721    -0,00294169686046512
-0,165521014360465    -0,00283879069767442
-0,163289015174419    -0,00281395127906977
-0,160957658313953    -0,00281217703488372
-0,158502104360465    -0,00272523906976744
-0,155649119709302    -0,00279266034883721
-0,152618710639535    -0,00266314052325581
-0,15031396744186    -0,00265959203488372
-0,147496467674419    -0,002593945
-0,144723324011628    -0,0025442661627907
-0,142031795581395    -0,00257442831395349
-0,139260426162791    -0,0024679736627907
-0,136187435232558    -0,0025176525
-0,132867824360465    -0,00244490848837209
-0,129652893895349    -0,00237926145348837
-0,126276507209302    -0,00236151901162791
-0,122777697674419    -0,00225329011627907
-0,119003880290698    -0,00225683860465116
-0,114951506569767    -0,00215393244186047
-0,110945263197674    -0,00215393244186047
-0,106749175697674    -0,00206522023255814
-0,102508732093023    -0,0020598975
-0,0981778020348837    -0,00215748093023256
-0,0943312406395349    -0,0020598975
-0,090138701627907    -0,00202086412790698
-0,0855061500581395    -0,00194279738372093
-0,0804371344186046    -0,0018540851744186
-0,0757371615697674    -0,00179376087209302
-0,0708757325    -0,00168375773255814
-0,0658475244767442    -0,0015790773255814
-0,0608654468023256    -0,00148859087209302
-0,0565859698255814    -0,00144246052325581
-0,0522266518604651    -0,00141584686046512
-0,0479773370348837    -0,00141584686046512
-0,0437315706976744    -0,00129519825581395
-0,0394432225    -0,00124551941860465
-0,0347947027325581    -0,00123309970930233
-0,0301586026744186    -0,00110890261627907
-0,025747831627907    -0,00103793284883721
-0,0216440048255814    -0,00102551313953488
-0,0171321018604651    -0,000922606976744186
-0,0131134387790698    -0,00088002511627907
-0,00908413023255814    -0,000778893197674419
-0,00543096145348837    -0,000690180988372093
-0,00207763994186047    -0,000667115813953488
-0,000922606976744186    -0,000801958372093023
0,000532273255813953    -0,000436464069767442
0,00240764936046512    -0,000620985465116279
0,00259571924418605    -0,000580177848837209
0,00504595046511628    -0,000502111104651163
0,00782264261627907    -0,000447109534883721
0,0111564474418605    -0,000434689825581395
0,0150136543023256    -0,000356623081395349
0,0189773158139535    -0,00029984726744186
0,0226162906395349    -0,000303395755813954
0,0261488108139535    -0,000246619941860465
0,0303431240697674    -0,000235974476744186
0,0341293611627907    -0,00011710011627907
0,0377736587209302    -0,000136616802325581
0,0412653712790698    -6,9195523255814E-5
0,0447712777906977    8,87122093023256E-5
0,0478389459883721    9,04864534883721E-5
0,050736286744186    -8,87122093023256E-6
0,0533391029651163    7,80667441860465E-5
0,055996920755814    0,000204038081395349
0,0585944142441861    0,000145488023255814
0,0609009316860465    0,000321138197674419
0,0630371216860465    0,000255491162790698
0,0649799190697674    0,000354848837209302
0,0670823984302326    0,000276782093023256
0,0691369731976744    0,000372591279069767
0,0710992872674419    0,000317589709302326
0,0733454804069767    0,000369042790697674
0,0757886146511628    0,000390333720930233
0,0779425470930233    0,000564209651162791
0,0802277736046512    0,000624533953488372
0,0830080142441861    0,000661793081395349
0,085598410755814    0,000583726337209302
0,087967026744186    0,000665341569767442
0,0907614613372093    0,000660018837209302
0,0936747702906977    0,000743408313953488
0,0967726006395349    0,00069195523255814
0,0996149398255814    0,00084454023255814
0,102341953139535    0,000887122093023256
0,10511332255814    0,000821475058139535
0,107849207093023    0,00087470238372093
0,110703965988372    0,000906638779069767
0,113468238430233    0,000883573604651163
0,1159646    0,000935026686046512
0,118831778604651    0,00103793284883721
0,121393787209302    0,00104680406976744
0,124099509593023    0,00103261011627907
0,126876201744186    0,00107696622093023
0,129489663430233    0,00112309656976744
0,132056994767442    0,00110357988372093
0,134746748953488    0,00110712837209302
0,137415212209302    0,00118519511627907
0,140429653081395    0,00122068
0,143440545465116    0,0011976148255814
0,146708703255814    0,00127213308139535
0,150626234418605    0,00126148761627907
0,155512502906977    0,00142826656976744
0,161241537383721    0,00143713779069767
0,166120708895349    0,00145133174418605
0,170565190581395    0,00155068941860465
0,174984832848837    0,00159149703488372
0,179324634127907    0,00161988494186047
0,183762018837209    0,00171924261627907
0,187935041162791    0,00181150331395349
0,191118035232558    0,00180085784883721
0,194916692034884    0,00179198662790698
0,197661447790698    0,00179553511627907
0,199394884360465    0,00184698819767442
0,20040265505814    0,00189844127906977
0,201486718255814    0,00199425046511628
